x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
-2.2749,-5.2155347,0.39444,-0.64243,-2.2227,-5.2155347,0.40087,-0.66622,-0.012375,-2.1706,-5.0621366,0.40753,-0.68407,-0.012375,-2.12,-4.4485443,0.41437,-0.66622,-0.012375
-2.3317,-5.6757289,0.38814,-0.63053,-2.2749,-5.2155347,0.39444,-0.64243,-0.012375,-2.2227,-5.2155347,0.40087,-0.66622,-0.012375,-2.1706,-5.0621366,0.40753,-0.68407,-0.012375
-2.3884,-5.6757289,0.38201,-0.61269,-2.3317,-5.6757289,0.38814,-0.63053,-0.012375,-2.2749,-5.2155347,0.39444,-0.64243,-0.012375,-2.2227,-5.2155347,0.40087,-0.66622,-0.012375
-2.4467,-5.829127,0.37606,-0.59484,-2.3884,-5.6757289,0.38201,-0.61269,-0.012375,-2.3317,-5.6757289,0.38814,-0.63053,-0.012375,-2.2749,-5.2155347,0.39444,-0.64243,-0.012375
-2.5111,-6.4427193,0.36987,-0.61863,-2.4467,-5.829127,0.37606,-0.59484,-0.012375,-2.3884,-5.6757289,0.38201,-0.61269,-0.012375,-2.3317,-5.6757289,0.38814,-0.63053,-0.012375
-2.574,-6.2893212,0.36416,-0.57105,-2.5111,-6.4427193,0.36987,-0.61863,-0.012375,-2.4467,-5.829127,0.37606,-0.59484,-0.012375,-2.3884,-5.6757289,0.38201,-0.61269,-0.012375
-2.6292,-5.5223308,0.35911,-0.50561,-2.574,-6.2893212,0.36416,-0.57105,-0.012375,-2.5111,-6.4427193,0.36987,-0.61863,-0.012375,-2.4467,-5.829127,0.37606,-0.59484,-0.012375
-2.6937,-6.4427193,0.35369,-0.5413,-2.6292,-5.5223308,0.35911,-0.50561,-0.012375,-2.574,-6.2893212,0.36416,-0.57105,-0.012375,-2.5111,-6.4427193,0.36987,-0.61863,-0.012375
-2.7596,-6.5961174,0.34828,-0.5413,-2.6937,-6.4427193,0.35369,-0.5413,0.54196,-2.6292,-5.5223308,0.35911,-0.50561,-0.012375,-2.574,-6.2893212,0.36416,-0.57105,-0.012375
-2.8225,-6.2893212,0.34311,-0.51751,-2.7596,-6.5961174,0.34828,-0.5413,0.54196,-2.6937,-6.4427193,0.35369,-0.5413,0.54196,-2.6292,-5.5223308,0.35911,-0.50561,-0.012375
-2.8885,-6.5961174,0.33763,-0.54725,-2.8225,-6.2893212,0.34311,-0.51751,0.54196,-2.7596,-6.5961174,0.34828,-0.5413,0.54196,-2.6937,-6.4427193,0.35369,-0.5413,0.54196
-2.956,-6.7495155,0.3318,-0.58294,-2.8885,-6.5961174,0.33763,-0.54725,0.54196,-2.8225,-6.2893212,0.34311,-0.51751,0.54196,-2.7596,-6.5961174,0.34828,-0.5413,0.54196
-3.0281,-7.2097097,0.32556,-0.62458,-2.956,-6.7495155,0.3318,-0.58294,0.54196,-2.8885,-6.5961174,0.33763,-0.54725,0.54196,-2.8225,-6.2893212,0.34311,-0.51751,0.54196
-3.0956,-6.7495155,0.31973,-0.58294,-3.0281,-7.2097097,0.32556,-0.62458,0.54196,-2.956,-6.7495155,0.3318,-0.58294,0.54196,-2.8885,-6.5961174,0.33763,-0.54725,0.54196
3.1186,-6.9029135,0.31348,-0.62458,-3.0956,-6.7495155,0.31973,-0.58294,0.54196,-3.0281,-7.2097097,0.32556,-0.62458,0.54196,-2.956,-6.7495155,0.3318,-0.58294,0.54196
3.0465,-7.2097097,0.307,-0.64838,3.1186,-6.9029135,0.31348,-0.62458,0.54196,-3.0956,-6.7495155,0.31973,-0.58294,0.54196,-3.0281,-7.2097097,0.32556,-0.62458,0.54196
2.9759,-7.0563116,0.30028,-0.67217,3.0465,-7.2097097,0.307,-0.64838,0.54196,3.1186,-6.9029135,0.31348,-0.62458,0.54196,-3.0956,-6.7495155,0.31973,-0.58294,0.54196
2.9054,-7.0563116,0.29326,-0.70191,2.9759,-7.0563116,0.30028,-0.67217,0.54196,3.0465,-7.2097097,0.307,-0.64838,0.54196,3.1186,-6.9029135,0.31348,-0.62458,0.54196
2.8348,-7.0563116,0.28624,-0.70191,2.9054,-7.0563116,0.29326,-0.70191,0.54196,2.9759,-7.0563116,0.30028,-0.67217,0.54196,3.0465,-7.2097097,0.307,-0.64838,0.54196
2.7658,-6.9029135,0.27904,-0.71976,2.8348,-7.0563116,0.28624,-0.70191,0.54196,2.9054,-7.0563116,0.29326,-0.70191,0.54196,2.9759,-7.0563116,0.30028,-0.67217,0.54196
2.6921,-7.3631078,0.27125,-0.77924,2.7658,-6.9029135,0.27904,-0.71976,0.54196,2.8348,-7.0563116,0.28624,-0.70191,0.54196,2.9054,-7.0563116,0.29326,-0.70191,0.54196
2.6277,-6.4427193,0.26411,-0.71381,2.6921,-7.3631078,0.27125,-0.77924,0.54196,2.7658,-6.9029135,0.27904,-0.71976,0.54196,2.8348,-7.0563116,0.28624,-0.70191,0.54196
2.5556,-7.2097097,0.25608,-0.80303,2.6277,-6.4427193,0.26411,-0.71381,0.54196,2.6921,-7.3631078,0.27125,-0.77924,0.54196,2.7658,-6.9029135,0.27904,-0.71976,0.54196
2.4943,-6.1359232,0.249,-0.70786,2.5556,-7.2097097,0.25608,-0.80303,0.54196,2.6277,-6.4427193,0.26411,-0.71381,0.54196,2.6921,-7.3631078,0.27125,-0.77924,0.54196
2.4298,-6.4427193,0.24127,-0.77329,2.4943,-6.1359232,0.249,-0.70786,0.54196,2.5556,-7.2097097,0.25608,-0.80303,0.54196,2.6277,-6.4427193,0.26411,-0.71381,0.54196
2.3669,-6.2893212,0.23336,-0.79114,2.4298,-6.4427193,0.24127,-0.77329,0.54196,2.4943,-6.1359232,0.249,-0.70786,0.54196,2.5556,-7.2097097,0.25608,-0.80303,0.54196
2.3056,-6.1359232,0.22527,-0.80898,2.3669,-6.2893212,0.23336,-0.79114,0.54196,2.4298,-6.4427193,0.24127,-0.77329,0.54196,2.4943,-6.1359232,0.249,-0.70786,0.54196
2.2473,-5.829127,0.21724,-0.80303,2.3056,-6.1359232,0.22527,-0.80898,0.54196,2.3669,-6.2893212,0.23336,-0.79114,0.54196,2.4298,-6.4427193,0.24127,-0.77329,0.54196
2.1859,-6.1359232,0.20873,-0.85062,2.2473,-5.829127,0.21724,-0.80303,0.54196,2.3056,-6.1359232,0.22527,-0.80898,0.54196,2.3669,-6.2893212,0.23336,-0.79114,0.54196
2.1338,-5.2155347,0.20106,-0.76734,2.1859,-6.1359232,0.20873,-0.85062,0.54196,2.2473,-5.829127,0.21724,-0.80303,0.54196,2.3056,-6.1359232,0.22527,-0.80898,0.54196
2.0816,-5.2155347,0.19285,-0.82088,2.1338,-5.2155347,0.20106,-0.76734,0.54196,2.1859,-6.1359232,0.20873,-0.85062,0.54196,2.2473,-5.829127,0.21724,-0.80303,0.54196
2.031,-5.0621366,0.18464,-0.82088,2.0816,-5.2155347,0.19285,-0.82088,0.54196,2.1338,-5.2155347,0.20106,-0.76734,0.54196,2.1859,-6.1359232,0.20873,-0.85062,0.54196
1.9834,-4.7553404,0.17637,-0.82683,2.031,-5.0621366,0.18464,-0.82088,0.54196,2.0816,-5.2155347,0.19285,-0.82088,0.54196,2.1338,-5.2155347,0.20106,-0.76734,0.54196
1.9343,-4.9087385,0.16733,-0.90416,1.9834,-4.7553404,0.17637,-0.82683,0.54196,2.031,-5.0621366,0.18464,-0.82088,0.54196,2.0816,-5.2155347,0.19285,-0.82088,0.54196
1.8929,-4.1417481,0.1593,-0.80303,1.9343,-4.9087385,0.16733,-0.90416,0.54196,1.9834,-4.7553404,0.17637,-0.82683,0.54196,2.031,-5.0621366,0.18464,-0.82088,0.54196
1.853,-3.98835,0.15062,-0.86847,1.8929,-4.1417481,0.1593,-0.80303,0.54196,1.9343,-4.9087385,0.16733,-0.90416,0.54196,1.9834,-4.7553404,0.17637,-0.82683,0.54196
1.8132,-3.98835,0.1414,-0.922,1.853,-3.98835,0.15062,-0.86847,0.54196,1.8929,-4.1417481,0.1593,-0.80303,0.54196,1.9343,-4.9087385,0.16733,-0.90416,0.54196
1.781,-3.2213597,0.13307,-0.83278,1.8132,-3.98835,0.1414,-0.922,0.54196,1.853,-3.98835,0.15062,-0.86847,0.54196,1.8929,-4.1417481,0.1593,-0.80303,0.54196
1.7487,-3.2213597,0.12403,-0.90416,1.781,-3.2213597,0.13307,-0.83278,0.54196,1.8132,-3.98835,0.1414,-0.922,0.54196,1.853,-3.98835,0.15062,-0.86847,0.54196
1.7181,-3.0679616,0.11499,-0.90416,1.7487,-3.2213597,0.12403,-0.90416,0.54196,1.781,-3.2213597,0.13307,-0.83278,0.54196,1.8132,-3.98835,0.1414,-0.922,0.54196
1.6904,-2.7611654,0.10594,-0.90416,1.7181,-3.0679616,0.11499,-0.90416,0.54196,1.7487,-3.2213597,0.12403,-0.90416,0.54196,1.781,-3.2213597,0.13307,-0.83278,0.54196
1.6644,-2.6077673,0.09595,-0.99933,1.6904,-2.7611654,0.10594,-0.90416,0.54196,1.7181,-3.0679616,0.11499,-0.90416,0.54196,1.7487,-3.2213597,0.12403,-0.90416,0.54196
1.6444,-1.994175,0.087266,-0.86847,1.6644,-2.6077673,0.09595,-0.99933,0.54196,1.6904,-2.7611654,0.10594,-0.90416,0.54196,1.7181,-3.0679616,0.11499,-0.90416,0.54196
1.6245,-1.994175,0.077629,-0.96364,1.6444,-1.994175,0.087266,-0.86847,0.54196,1.6644,-2.6077673,0.09595,-0.99933,0.54196,1.6904,-2.7611654,0.10594,-0.90416,0.54196
1.6091,-1.5339808,0.067696,-0.99338,1.6245,-1.994175,0.077629,-0.96364,0.54196,1.6444,-1.994175,0.087266,-0.86847,0.54196,1.6644,-2.6077673,0.09595,-0.99933,0.54196
1.5969,-1.2271846,0.058535,-0.91605,1.6091,-1.5339808,0.067696,-0.99338,0.54196,1.6245,-1.994175,0.077629,-0.96364,0.54196,1.6444,-1.994175,0.087266,-0.86847,0.54196
1.5846,-1.2271846,0.04872,-0.98149,1.5969,-1.2271846,0.058535,-0.91605,0.54196,1.6091,-1.5339808,0.067696,-0.99338,0.54196,1.6245,-1.994175,0.077629,-0.96364,0.54196
1.5769,-0.76699039,0.038905,-0.98149,1.5846,-1.2271846,0.04872,-0.98149,0.54196,1.5969,-1.2271846,0.058535,-0.91605,0.54196,1.6091,-1.5339808,0.067696,-0.99338,0.54196
1.5708,-0.61359232,0.028793,-1.0112,1.5769,-0.76699039,0.038905,-0.98149,0.54196,1.5846,-1.2271846,0.04872,-0.98149,0.54196,1.5969,-1.2271846,0.058535,-0.91605,0.54196
1.5677,-0.30679616,0.018086,-1.0707,1.5708,-0.61359232,0.028793,-1.0112,0.54196,1.5769,-0.76699039,0.038905,-0.98149,0.54196,1.5846,-1.2271846,0.04872,-0.98149,0.54196
1.5677,0,0.0077356,-1.035,1.5677,-0.30679616,0.018086,-1.0707,0.54196,1.5708,-0.61359232,0.028793,-1.0112,0.54196,1.5769,-0.76699039,0.038905,-0.98149,0.54196
1.5708,0.30679616,-0.0026146,-1.035,1.5677,0,0.0077356,-1.035,0.54196,1.5677,-0.30679616,0.018086,-1.0707,0.54196,1.5708,-0.61359232,0.028793,-1.0112,0.54196
1.5769,0.61359232,-0.013203,-1.0588,1.5708,0.30679616,-0.0026146,-1.035,0.54196,1.5677,0,0.0077356,-1.035,0.54196,1.5677,-0.30679616,0.018086,-1.0707,0.54196
1.5861,0.92038847,-0.02385,-1.0648,1.5769,0.61359232,-0.013203,-1.0588,0.54196,1.5708,0.30679616,-0.0026146,-1.035,0.54196,1.5677,0,0.0077356,-1.035,0.54196
1.5969,1.0737866,-0.034439,-1.0588,1.5861,0.92038847,-0.02385,-1.0648,0.54196,1.5769,0.61359232,-0.013203,-1.0588,0.54196,1.5708,0.30679616,-0.0026146,-1.035,0.54196
1.6107,1.3805827,-0.044789,-1.035,1.5969,1.0737866,-0.034439,-1.0588,0.54196,1.5861,0.92038847,-0.02385,-1.0648,0.54196,1.5769,0.61359232,-0.013203,-1.0588,0.54196
1.6276,1.6873789,-0.055674,-1.0886,1.6107,1.3805827,-0.044789,-1.035,0.54196,1.5969,1.0737866,-0.034439,-1.0588,0.54196,1.5861,0.92038847,-0.02385,-1.0648,0.54196
1.6475,1.994175,-0.066619,-1.0945,1.6276,1.6873789,-0.055674,-1.0886,0.54196,1.6107,1.3805827,-0.044789,-1.035,0.54196,1.5969,1.0737866,-0.034439,-1.0588,0.54196
1.6705,2.3009712,-0.077981,-1.1361,1.6475,1.994175,-0.066619,-1.0945,0.54196,1.6276,1.6873789,-0.055674,-1.0886,0.54196,1.6107,1.3805827,-0.044789,-1.035,0.54196
1.6935,2.3009712,-0.088688,-1.0707,1.6705,2.3009712,-0.077981,-1.1361,0.54196,1.6475,1.994175,-0.066619,-1.0945,0.54196,1.6276,1.6873789,-0.055674,-1.0886,0.54196
1.7211,2.7611654,-0.099752,-1.1064,1.6935,2.3009712,-0.088688,-1.0707,0.54196,1.6705,2.3009712,-0.077981,-1.1361,0.54196,1.6475,1.994175,-0.066619,-1.0945,0.54196
1.7518,3.0679616,-0.11099,-1.1242,1.7211,2.7611654,-0.099752,-1.1064,0.54196,1.6935,2.3009712,-0.088688,-1.0707,0.54196,1.6705,2.3009712,-0.077981,-1.1361,0.54196
1.7856,3.3747577,-0.12224,-1.1242,1.7518,3.0679616,-0.11099,-1.1242,0.54196,1.7211,2.7611654,-0.099752,-1.1064,0.54196,1.6935,2.3009712,-0.088688,-1.0707,0.54196
1.8224,3.6815539,-0.13413,-1.1897,1.7856,3.3747577,-0.12224,-1.1242,0.54196,1.7518,3.0679616,-0.11099,-1.1242,0.54196,1.7211,2.7611654,-0.099752,-1.1064,0.54196
1.8592,3.6815539,-0.14484,-1.0707,1.8224,3.6815539,-0.13413,-1.1897,0.54196,1.7856,3.3747577,-0.12224,-1.1242,0.54196,1.7518,3.0679616,-0.11099,-1.1242,0.54196
1.9006,4.1417481,-0.15614,-1.1302,1.8592,3.6815539,-0.14484,-1.0707,0.54196,1.8224,3.6815539,-0.13413,-1.1897,0.54196,1.7856,3.3747577,-0.12224,-1.1242,0.54196
1.9436,4.2951462,-0.16739,-1.1242,1.9006,4.1417481,-0.15614,-1.1302,0.54196,1.8592,3.6815539,-0.14484,-1.0707,0.54196,1.8224,3.6815539,-0.13413,-1.1897,0.54196
1.988,4.4485443,-0.17881,-1.1421,1.9436,4.2951462,-0.16739,-1.1242,0.54196,1.9006,4.1417481,-0.15614,-1.1302,0.54196,1.8592,3.6815539,-0.14484,-1.0707,0.54196
2.0387,5.0621366,-0.19094,-1.2135,1.988,4.4485443,-0.17881,-1.1421,0.54196,1.9436,4.2951462,-0.16739,-1.1242,0.54196,1.9006,4.1417481,-0.15614,-1.1302,0.54196
2.0862,4.7553404,-0.20183,-1.0886,2.0387,5.0621366,-0.19094,-1.2135,0.54196,1.988,4.4485443,-0.17881,-1.1421,0.54196,1.9436,4.2951462,-0.16739,-1.1242,0.54196
2.1399,5.3689328,-0.21325,-1.1421,2.0862,4.7553404,-0.20183,-1.0886,0.54196,2.0387,5.0621366,-0.19094,-1.2135,0.54196,1.988,4.4485443,-0.17881,-1.1421,0.54196
2.1951,5.5223308,-0.22491,-1.1659,2.1399,5.3689328,-0.21325,-1.1421,0.54196,2.0862,4.7553404,-0.20183,-1.0886,0.54196,2.0387,5.0621366,-0.19094,-1.2135,0.54196
2.2534,5.829127,-0.23651,-1.1599,2.1951,5.5223308,-0.22491,-1.1659,0.54196,2.1399,5.3689328,-0.21325,-1.1421,0.54196,2.0862,4.7553404,-0.20183,-1.0886,0.54196
2.3117,5.829127,-0.24805,-1.154,2.2534,5.829127,-0.23651,-1.1599,0.54196,2.1951,5.5223308,-0.22491,-1.1659,0.54196,2.1399,5.3689328,-0.21325,-1.1421,0.54196
2.3777,6.5961174,-0.26042,-1.2373,2.3117,5.829127,-0.24805,-1.154,0.54196,2.2534,5.829127,-0.23651,-1.1599,0.54196,2.1951,5.5223308,-0.22491,-1.1659,0.54196
2.4375,5.9825251,-0.27107,-1.0648,2.3777,6.5961174,-0.26042,-1.2373,0.54196,2.3117,5.829127,-0.24805,-1.154,0.54196,2.2534,5.829127,-0.23651,-1.1599,0.54196
2.5065,6.9029135,-0.28332,-1.2254,2.4375,5.9825251,-0.27107,-1.0648,0.54196,2.3777,6.5961174,-0.26042,-1.2373,0.54196,2.3117,5.829127,-0.24805,-1.154,0.54196
2.5694,6.2893212,-0.29415,-1.0826,2.5065,6.9029135,-0.28332,-1.2254,0.54196,2.4375,5.9825251,-0.27107,-1.0648,0.54196,2.3777,6.5961174,-0.26042,-1.2373,0.54196
2.6384,6.9029135,-0.30569,-1.154,2.5694,6.2893212,-0.29415,-1.0826,0.54196,2.5065,6.9029135,-0.28332,-1.2254,0.54196,2.4375,5.9825251,-0.27107,-1.0648,0.54196
2.7121,7.3631078,-0.31794,-1.2254,2.6384,6.9029135,-0.30569,-1.154,0.54196,2.5694,6.2893212,-0.29415,-1.0826,0.54196,2.5065,6.9029135,-0.28332,-1.2254,0.54196
2.778,6.5961174,-0.32888,-1.0945,2.7121,7.3631078,-0.31794,-1.2254,0.54196,2.6384,6.9029135,-0.30569,-1.154,0.54196,2.5694,6.2893212,-0.29415,-1.0826,0.54196
2.8486,7.0563116,-0.34048,-1.1599,2.778,6.5961174,-0.32888,-1.0945,0.54196,2.7121,7.3631078,-0.31794,-1.2254,0.54196,2.6384,6.9029135,-0.30569,-1.154,0.54196
2.9207,7.2097097,-0.35208,-1.1599,2.8486,7.0563116,-0.34048,-1.1599,0.54196,2.778,6.5961174,-0.32888,-1.0945,0.54196,2.7121,7.3631078,-0.31794,-1.2254,0.54196
2.9928,7.2097097,-0.3638,-1.1718,2.9207,7.2097097,-0.35208,-1.1599,-0.53679,2.8486,7.0563116,-0.34048,-1.1599,0.54196,2.778,6.5961174,-0.32888,-1.0945,0.54196
3.068,7.5165059,-0.37576,-1.1956,2.9928,7.2097097,-0.3638,-1.1718,-0.53679,2.9207,7.2097097,-0.35208,-1.1599,-0.53679,2.8486,7.0563116,-0.34048,-1.1599,0.54196
3.1385,7.0563116,-0.38528,-0.95174,3.068,7.5165059,-0.37576,-1.1956,-0.53679,2.9928,7.2097097,-0.3638,-1.1718,-0.53679,2.9207,7.2097097,-0.35208,-1.1599,-0.53679
-3.068,7.6699039,-0.39485,-0.95769,3.1385,7.0563116,-0.38528,-0.95174,-0.53679,3.068,7.5165059,-0.37576,-1.1956,-0.53679,2.9928,7.2097097,-0.3638,-1.1718,-0.53679
-2.9897,7.823302,-0.40377,-0.89226,-3.068,7.6699039,-0.39485,-0.95769,-0.53679,3.1385,7.0563116,-0.38528,-0.95174,-0.53679,3.068,7.5165059,-0.37576,-1.1956,-0.53679
-2.9084,8.1300982,-0.4121,-0.83278,-2.9897,7.823302,-0.40377,-0.89226,-0.53679,-3.068,7.6699039,-0.39485,-0.95769,-0.53679,3.1385,7.0563116,-0.38528,-0.95174,-0.53679
-2.8225,8.5902924,-0.42031,-0.82088,-2.9084,8.1300982,-0.4121,-0.83278,-0.53679,-2.9897,7.823302,-0.40377,-0.89226,-0.53679,-3.068,7.6699039,-0.39485,-0.95769,-0.53679
-2.7458,7.6699039,-0.42685,-0.65432,-2.8225,8.5902924,-0.42031,-0.82088,-0.53679,-2.9084,8.1300982,-0.4121,-0.83278,-0.53679,-2.9897,7.823302,-0.40377,-0.89226,-0.53679
-2.6615,8.4368943,-0.43334,-0.64838,-2.7458,7.6699039,-0.42685,-0.65432,-0.53679,-2.8225,8.5902924,-0.42031,-0.82088,-0.53679,-2.9084,8.1300982,-0.4121,-0.83278,-0.53679
-2.574,8.7436905,-0.43935,-0.60079,-2.6615,8.4368943,-0.43334,-0.64838,-0.53679,-2.7458,7.6699039,-0.42685,-0.65432,-0.53679,-2.8225,8.5902924,-0.42031,-0.82088,-0.53679
-2.4958,7.823302,-0.44434,-0.49967,-2.574,8.7436905,-0.43935,-0.60079,-0.53679,-2.6615,8.4368943,-0.43334,-0.64838,-0.53679,-2.7458,7.6699039,-0.42685,-0.65432,-0.53679
-2.4099,8.5902924,-0.44934,-0.49967,-2.4958,7.823302,-0.44434,-0.49967,-0.53679,-2.574,8.7436905,-0.43935,-0.60079,-0.53679,-2.6615,8.4368943,-0.43334,-0.64838,-0.53679
-2.3332,7.6699039,-0.45332,-0.39854,-2.4099,8.5902924,-0.44934,-0.49967,-0.53679,-2.4958,7.823302,-0.44434,-0.49967,-0.53679,-2.574,8.7436905,-0.43935,-0.60079,-0.53679
-2.2519,8.1300982,-0.45719,-0.38665,-2.3332,7.6699039,-0.45332,-0.39854,-0.53679,-2.4099,8.5902924,-0.44934,-0.49967,-0.53679,-2.4958,7.823302,-0.44434,-0.49967,-0.53679
-2.1752,7.6699039,-0.4604,-0.32121,-2.2519,8.1300982,-0.45719,-0.38665,-0.53679,-2.3332,7.6699039,-0.45332,-0.39854,-0.53679,-2.4099,8.5902924,-0.44934,-0.49967,-0.53679
-2.0985,7.6699039,-0.46332,-0.29147,-2.1752,7.6699039,-0.4604,-0.32121,-0.53679,-2.2519,8.1300982,-0.45719,-0.38665,-0.53679,-2.3332,7.6699039,-0.45332,-0.39854,-0.53679
-2.0218,7.6699039,-0.46576,-0.24388,-2.0985,7.6699039,-0.46332,-0.29147,-0.53679,-2.1752,7.6699039,-0.4604,-0.32121,-0.53679,-2.2519,8.1300982,-0.45719,-0.38665,-0.53679
-1.9451,7.6699039,-0.46784,-0.20819,-2.0218,7.6699039,-0.46576,-0.24388,-0.53679,-2.0985,7.6699039,-0.46332,-0.29147,-0.53679,-2.1752,7.6699039,-0.4604,-0.32121,-0.53679
-1.8791,6.5961174,-0.46933,-0.14871,-1.9451,7.6699039,-0.46784,-0.20819,-0.53679,-2.0218,7.6699039,-0.46576,-0.24388,-0.53679,-2.0985,7.6699039,-0.46332,-0.29147,-0.53679
-1.8086,7.0563116,-0.47046,-0.11302,-1.8791,6.5961174,-0.46933,-0.14871,-0.53679,-1.9451,7.6699039,-0.46784,-0.20819,-0.53679,-2.0218,7.6699039,-0.46576,-0.24388,-0.53679
-1.7441,6.4427193,-0.47129,-0.083278,-1.8086,7.0563116,-0.47046,-0.11302,-0.53679,-1.8791,6.5961174,-0.46933,-0.14871,-0.53679,-1.9451,7.6699039,-0.46784,-0.20819,-0.53679
-1.6797,6.4427193,-0.47165,-0.03569,-1.7441,6.4427193,-0.47129,-0.083278,-0.53679,-1.8086,7.0563116,-0.47046,-0.11302,-0.53679,-1.8791,6.5961174,-0.46933,-0.14871,-0.53679
-1.6153,6.4427193,-0.47159,0.0059484,-1.6797,6.4427193,-0.47165,-0.03569,-0.53679,-1.7441,6.4427193,-0.47129,-0.083278,-0.53679,-1.8086,7.0563116,-0.47046,-0.11302,-0.53679
-1.5601,5.5223308,-0.47117,0.041639,-1.6153,6.4427193,-0.47159,0.0059484,-0.53679,-1.6797,6.4427193,-0.47165,-0.03569,-0.53679,-1.7441,6.4427193,-0.47129,-0.083278,-0.53679
-1.5048,5.5223308,-0.47046,0.071381,-1.5601,5.5223308,-0.47117,0.041639,-0.53679,-1.6153,6.4427193,-0.47159,0.0059484,-0.53679,-1.6797,6.4427193,-0.47165,-0.03569,-0.53679
-1.4496,5.5223308,-0.46939,0.10707,-1.5048,5.5223308,-0.47046,0.071381,-0.53679,-1.5601,5.5223308,-0.47117,0.041639,-0.53679,-1.6153,6.4427193,-0.47159,0.0059484,-0.53679
-1.4021,4.7553404,-0.46814,0.12492,-1.4496,5.5223308,-0.46939,0.10707,-0.53679,-1.5048,5.5223308,-0.47046,0.071381,-0.53679,-1.5601,5.5223308,-0.47117,0.041639,-0.53679
-1.353,4.9087385,-0.46635,0.17845,-1.4021,4.7553404,-0.46814,0.12492,-0.53679,-1.4496,5.5223308,-0.46939,0.10707,-0.53679,-1.5048,5.5223308,-0.47046,0.071381,-0.53679
-1.3116,4.1417481,-0.46451,0.1844,-1.353,4.9087385,-0.46635,0.17845,-0.53679,-1.4021,4.7553404,-0.46814,0.12492,-0.53679,-1.4496,5.5223308,-0.46939,0.10707,-0.53679
-1.2701,4.1417481,-0.46237,0.21414,-1.3116,4.1417481,-0.46451,0.1844,-0.53679,-1.353,4.9087385,-0.46635,0.17845,-0.53679,-1.4021,4.7553404,-0.46814,0.12492,-0.53679
-1.2303,3.98835,-0.45969,0.26768,-1.2701,4.1417481,-0.46237,0.21414,-0.53679,-1.3116,4.1417481,-0.46451,0.1844,-0.53679,-1.353,4.9087385,-0.46635,0.17845,-0.53679
-1.1965,3.3747577,-0.45707,0.26173,-1.2303,3.98835,-0.45969,0.26768,-0.53679,-1.2701,4.1417481,-0.46237,0.21414,-0.53679,-1.3116,4.1417481,-0.46451,0.1844,-0.53679
-1.1643,3.2213597,-0.45404,0.30337,-1.1965,3.3747577,-0.45707,0.26173,-0.53679,-1.2303,3.98835,-0.45969,0.26768,-0.53679,-1.2701,4.1417481,-0.46237,0.21414,-0.53679
-1.1336,3.0679616,-0.45041,0.36285,-1.1643,3.2213597,-0.45404,0.30337,-0.53679,-1.1965,3.3747577,-0.45707,0.26173,-0.53679,-1.2303,3.98835,-0.45969,0.26768,-0.53679
-1.1075,2.6077673,-0.44702,0.33906,-1.1336,3.0679616,-0.45041,0.36285,-0.53679,-1.1643,3.2213597,-0.45404,0.30337,-0.53679,-1.1965,3.3747577,-0.45707,0.26173,-0.53679
-1.0845,2.3009712,-0.44321,0.3807,-1.1075,2.6077673,-0.44702,0.33906,-0.53679,-1.1336,3.0679616,-0.45041,0.36285,-0.53679,-1.1643,3.2213597,-0.45404,0.30337,-0.53679
-1.063,2.1475731,-0.43911,0.41044,-1.0845,2.3009712,-0.44321,0.3807,-0.53679,-1.1075,2.6077673,-0.44702,0.33906,-0.53679,-1.1336,3.0679616,-0.45041,0.36285,-0.53679
-1.0446,1.8407769,-0.43477,0.43423,-1.063,2.1475731,-0.43911,0.41044,-0.53679,-1.0845,2.3009712,-0.44321,0.3807,-0.53679,-1.1075,2.6077673,-0.44702,0.33906,-0.53679
-1.0278,1.6873789,-0.42989,0.48777,-1.0446,1.8407769,-0.43477,0.43423,-0.53679,-1.063,2.1475731,-0.43911,0.41044,-0.53679,-1.0845,2.3009712,-0.44321,0.3807,-0.53679
-1.0155,1.2271846,-0.42543,0.44613,-1.0278,1.6873789,-0.42989,0.48777,-0.53679,-1.0446,1.8407769,-0.43477,0.43423,-0.53679,-1.063,2.1475731,-0.43911,0.41044,-0.53679
-1.0032,1.2271846,-0.42031,0.51156,-1.0155,1.2271846,-0.42543,0.44613,-0.53679,-1.0278,1.6873789,-0.42989,0.48777,-0.53679,-1.0446,1.8407769,-0.43477,0.43423,-0.53679
-0.99555,0.76699039,-0.41466,0.5651,-1.0032,1.2271846,-0.42031,0.51156,-0.53679,-1.0155,1.2271846,-0.42543,0.44613,-0.53679,-1.0278,1.6873789,-0.42989,0.48777,-0.53679
-0.99095,0.46019424,-0.4096,0.50561,-0.99555,0.76699039,-0.41466,0.5651,-0.53679,-1.0032,1.2271846,-0.42031,0.51156,-0.53679,-1.0155,1.2271846,-0.42543,0.44613,-0.53679
-0.98788,0.30679616,-0.40389,0.57105,-0.99095,0.46019424,-0.4096,0.50561,-0.53679,-0.99555,0.76699039,-0.41466,0.5651,-0.53679,-1.0032,1.2271846,-0.42031,0.51156,-0.53679
-0.98788,0,-0.398,0.58889,-0.98788,0.30679616,-0.40389,0.57105,-0.53679,-0.99095,0.46019424,-0.4096,0.50561,-0.53679,-0.99555,0.76699039,-0.41466,0.5651,-0.53679
